utc_time	latitude	longitude	altitude	speed_knots	course
165317.04	46.06699366666666	11.14906550000000	46.1	NaN	NaN	
165317.04	46.06699366666666	11.14906550000000	NaN	NaN	NaN	
165317.16	46.06699449999999	11.14906433333334	NaN	2.144	NaN	
165317.16	46.06699449999999	11.14906433333334	46.1	NaN	NaN	
165317.16	46.06699449999999	11.14906433333334	NaN	NaN	NaN	
165317.28	46.06699533333334	11.14906300000000	NaN	2.274	NaN	
165317.28	46.06699533333334	11.14906300000000	46.1	NaN	NaN	
165317.28	46.06699533333334	11.14906300000000	NaN	NaN	NaN	
165317.40	46.06699616666667	11.14906183333333	NaN	2.137	NaN	
165317.40	46.06699616666667	11.14906183333333	46.1	NaN	NaN	
165317.40	46.06699616666667	11.14906183333333	NaN	NaN	NaN	
165317.52	46.06699683333333	11.14906050000000	NaN	2.053	NaN	
165317.52	46.06699683333333	11.14906050000000	46.1	NaN	NaN	
165317.52	46.06699683333333	11.14906050000000	NaN	NaN	NaN	
165317.64	46.06699749999999	11.14905933333333	NaN	1.986	NaN	
165317.64	46.06699749999999	11.14905933333333	46.1	NaN	NaN	
165317.64	46.06699749999999	11.14905933333333	NaN	NaN	NaN	
165317.76	46.06699800000000	11.14905800000000	NaN	2.022	NaN	
165317.76	46.06699800000000	11.14905800000000	46.1	NaN	NaN	
165317.76	46.06699800000000	11.14905800000000	NaN	NaN	NaN	
165317.88	46.06699866666666	11.14905650000000	NaN	2.193	NaN	
165317.88	46.06699866666666	11.14905650000000	46.1	NaN	NaN	
165317.88	46.06699866666666	11.14905650000000	NaN	NaN	NaN	
165318.00	46.06699933333332	11.14905500000000	NaN	2.075	NaN	
165318.00	46.06699933333332	11.14905500000000	46.1	NaN	NaN	
165318.00	46.06699933333332	11.14905500000000	NaN	NaN	NaN	
165318.12	46.06699983333333	11.14905383333333	NaN	1.881	NaN	
165318.12	46.06699983333333	11.14905383333333	46.1	NaN	NaN	
165318.12	46.06699983333333	11.14905383333333	NaN	NaN	NaN	
165318.24	46.06700033333333	11.14905266666667	NaN	1.913	NaN	
165318.24	46.06700033333333	11.14905266666667	46.1	NaN	NaN	
165318.24	46.06700033333333	11.14905266666667	NaN	NaN	NaN	
165318.36	46.06700100000000	11.14905133333333	NaN	1.921	NaN	
165318.36	46.06700100000000	11.14905133333333	46.1	NaN	NaN	
165318.36	46.06700100000000	11.14905133333333	NaN	NaN	NaN	
165318.48	46.06700150000000	11.14905000000000	NaN	2.019	NaN	
165318.48	46.06700150000000	11.14905000000000	46.1	NaN	NaN	
165318.48	46.06700150000000	11.14905000000000	NaN	NaN	NaN	
165318.60	46.06700200000000	11.14904866666667	NaN	2.074	NaN	
165318.60	46.06700200000000	11.14904866666667	46.1	NaN	NaN	
165318.60	46.06700200000000	11.14904866666667	NaN	NaN	NaN	
165318.72	46.06700250000000	11.14904733333333	NaN	1.850	NaN	
165318.72	46.06700250000000	11.14904733333333	46.1	NaN	NaN	
165318.72	46.06700250000000	11.14904733333333	NaN	NaN	NaN	
165318.84	46.06700300000001	11.14904600000000	NaN	1.903	NaN	
165318.84	46.06700300000001	11.14904600000000	46.1	NaN	NaN	
165318.84	46.06700300000001	11.14904600000000	NaN	NaN	NaN	
165318.96	46.06700333333333	11.14904483333333	NaN	1.759	NaN	
165318.96	46.06700333333333	11.14904483333333	46.1	NaN	NaN	
165318.96	46.06700333333333	11.14904483333333	NaN	NaN	NaN	
165319.08	46.06700366666667	11.14904350000000	NaN	1.814	NaN	
165319.08	46.06700366666667	11.14904350000000	46.1	NaN	NaN	
165319.08	46.06700366666667	11.14904350000000	NaN	NaN	NaN	
165319.20	46.06700416666666	11.14904216666667	NaN	1.821	NaN	
165319.20	46.06700416666666	11.14904216666667	46.1	NaN	NaN	
165319.20	46.06700416666666	11.14904216666667	NaN	NaN	NaN	
165319.32	46.06700433333334	11.14904083333333	NaN	1.789	NaN	
165319.32	46.06700433333334	11.14904083333333	46.1	NaN	NaN	
165319.32	46.06700433333334	11.14904083333333	NaN	NaN	NaN	
165319.44	46.06700466666666	11.14903966666667	NaN	1.677	NaN	
165319.44	46.06700466666666	11.14903966666667	46.1	NaN	NaN	
165319.44	46.06700466666666	11.14903966666667	NaN	NaN	NaN	
165319.56	46.06700483333334	11.14903850000000	NaN	1.612	NaN	
165319.56	46.06700483333334	11.14903850000000	46.1	NaN	NaN	
165319.56	46.06700483333334	11.14903850000000	NaN	NaN	NaN	
165319.68	46.06700499999999	11.14903716666667	NaN	1.553	NaN	
165319.68	46.06700499999999	11.14903716666667	46.1	NaN	NaN	
165319.68	46.06700499999999	11.14903716666667	NaN	NaN	NaN	
165319.80	46.06700533333332	11.14903600000000	NaN	1.599	NaN	
165319.80	46.06700533333332	11.14903600000000	46.1	NaN	NaN	
165319.80	46.06700533333332	11.14903600000000	NaN	NaN	NaN	
165319.92	46.06700533333332	11.14903483333333	NaN	1.565	NaN	
165319.92	46.06700533333332	11.14903483333333	46.1	NaN	NaN	
165319.92	46.06700533333332	11.14903483333333	NaN	NaN	NaN	
165320.04	46.06700566666667	11.14903366666667	NaN	1.533	NaN	
165320.04	46.06700566666667	11.14903366666667	46.1	NaN	NaN	
165320.04	46.06700566666667	11.14903366666667	NaN	NaN	NaN	
165320.16	46.06700583333333	11.14903266666667	NaN	1.325	NaN	
165320.16	46.06700583333333	11.14903266666667	46.1	NaN	NaN	
165320.16	46.06700583333333	11.14903266666667	NaN	NaN	NaN	
165320.28	46.06700583333333	11.14903183333333	NaN	1.232	NaN	
165320.28	46.06700583333333	11.14903183333333	46.1	NaN	NaN	
165320.28	46.06700583333333	11.14903183333333	NaN	NaN	NaN	
165320.40	46.06700600000001	11.14903100000000	NaN	1.115	NaN	
165320.40	46.06700600000001	11.14903100000000	46.1	NaN	NaN	
165320.40	46.06700600000001	11.14903100000000	NaN	NaN	NaN	
165320.52	46.06700600000001	11.14903016666667	NaN	1.015	NaN	
165320.52	46.06700600000001	11.14903016666667	46.1	NaN	NaN	
165320.52	46.06700600000001	11.14903016666667	NaN	NaN	NaN	
165320.64	46.06700600000001	11.14902950000000	NaN	0.887	NaN	
165320.64	46.06700600000001	11.14902950000000	46.1	NaN	NaN	
165320.64	46.06700600000001	11.14902950000000	NaN	NaN	NaN	
165320.76	46.06700616666667	11.14902900000000	NaN	0.878	NaN	
165320.76	46.06700616666667	11.14902900000000	46.1	NaN	NaN	
165320.76	46.06700616666667	11.14902900000000	NaN	NaN	NaN	
165320.88	46.06700616666667	11.14902833333334	NaN	0.663	NaN	
165320.88	46.06700616666667	11.14902833333334	46.1	NaN	NaN	
165320.88	46.06700616666667	11.14902833333334	NaN	NaN	NaN	
165321.00	46.06700616666667	11.14902800000000	NaN	0.623	NaN	
165321.00	46.06700616666667	11.14902800000000	46.1	NaN	NaN	
165321.00	46.06700616666667	11.14902800000000	NaN	NaN	NaN	
165321.12	46.06700600000001	11.14902766666667	NaN	0.498	NaN	
165321.12	46.06700600000001	11.14902766666667	46.1	NaN	NaN	
165321.12	46.06700600000001	11.14902766666667	NaN	NaN	NaN	
165321.24	46.06700600000001	11.14902733333333	NaN	0.425	NaN	
165321.24	46.06700600000001	11.14902733333333	46.1	NaN	NaN	
165321.24	46.06700600000001	11.14902733333333	NaN	NaN	NaN	
165321.36	46.06700600000001	11.14902716666667	NaN	0.306	NaN	
165321.36	46.06700600000001	11.14902716666667	46.1	NaN	NaN	
165321.36	46.06700600000001	11.14902716666667	NaN	NaN	NaN	
165321.48	46.06700600000001	11.14902700000000	NaN	0.281	NaN	
165321.48	46.06700600000001	11.14902700000000	46.1	NaN	NaN	
165321.48	46.06700600000001	11.14902700000000	NaN	NaN	NaN	
165321.60	46.06700600000001	11.14902683333334	NaN	0.286	NaN	
165321.60	46.06700600000001	11.14902683333334	46.1	NaN	NaN	
165321.60	46.06700600000001	11.14902683333334	NaN	NaN	NaN	
165321.72	46.06700600000001	11.14902683333334	NaN	0.173	NaN	
165321.72	46.06700600000001	11.14902683333334	46.1	NaN	NaN	
165321.72	46.06700600000001	11.14902683333334	NaN	NaN	NaN	
165321.84	46.06700616666667	11.14902666666667	NaN	0.167	NaN	
165321.84	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165321.84	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165321.96	46.06700600000001	11.14902666666667	NaN	0.124	NaN	
165321.96	46.06700600000001	11.14902666666667	46.1	NaN	NaN	
165321.96	46.06700600000001	11.14902666666667	NaN	NaN	NaN	
165322.08	46.06700600000001	11.14902683333334	NaN	0.065	NaN	
165322.08	46.06700600000001	11.14902683333334	46.1	NaN	NaN	
165322.08	46.06700600000001	11.14902683333334	NaN	NaN	NaN	
165322.20	46.06700616666667	11.14902683333334	NaN	0.113	NaN	
165322.20	46.06700616666667	11.14902683333334	46.1	NaN	NaN	
165322.20	46.06700616666667	11.14902683333334	NaN	NaN	NaN	
165322.32	46.06700616666667	11.14902666666667	NaN	0.059	NaN	
165322.32	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165322.32	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165322.44	46.06700616666667	11.14902666666667	NaN	0.078	NaN	
165322.44	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165322.44	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165322.56	46.06700616666667	11.14902666666667	NaN	0.020	NaN	
165322.56	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165322.56	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165322.68	46.06700616666667	11.14902666666667	NaN	0.100	NaN	
165322.68	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165322.68	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165322.80	46.06700616666667	11.14902683333334	NaN	0.043	NaN	
165322.80	46.06700616666667	11.14902683333334	46.1	NaN	NaN	
165322.80	46.06700616666667	11.14902683333334	NaN	NaN	NaN	
165322.92	46.06700616666667	11.14902683333334	NaN	0.041	NaN	
165322.92	46.06700616666667	11.14902683333334	46.1	NaN	NaN	
165322.92	46.06700616666667	11.14902683333334	NaN	NaN	NaN	
165323.04	46.06700616666667	11.14902666666667	NaN	0.055	NaN	
165323.04	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165323.04	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165323.16	46.06700616666667	11.14902666666667	NaN	0.108	NaN	
165323.16	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165323.16	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165323.28	46.06700616666667	11.14902666666667	NaN	0.048	NaN	
165323.28	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165323.28	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165323.40	46.06700616666667	11.14902666666667	NaN	0.055	NaN	
165323.40	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165323.40	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165323.52	46.06700616666667	11.14902666666667	NaN	0.064	NaN	
165323.52	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165323.52	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165323.64	46.06700616666667	11.14902666666667	NaN	0.058	NaN	
165323.64	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165323.64	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165323.76	46.06700616666667	11.14902666666667	NaN	0.078	NaN	
165323.76	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165323.76	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165323.88	46.06700616666667	11.14902666666667	NaN	0.066	NaN	
165323.88	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165323.88	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165324.00	46.06700616666667	11.14902666666667	NaN	0.066	NaN	
165324.00	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165324.00	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165324.12	46.06700616666667	11.14902666666667	NaN	0.066	NaN	
165324.12	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165324.12	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165324.24	46.06700616666667	11.14902666666667	NaN	0.075	NaN	
165324.24	46.06700616666667	11.14902666666667	46.1	NaN	NaN	
165324.24	46.06700616666667	11.14902666666667	NaN	NaN	NaN	
165324.36	46.06700616666667	11.14902666666667	NaN	0.067	NaN	
